month,date,income_reference_year,median_after_tax_income_cad_annual,monthly_income_cad,proxy_home_price_canada_cad,proxy_home_price_toronto_cad,proxy_mortgage_principal_canada_cad,cmhc_5yr_conventional_mortgage_rate_percent,monthly_mortgage_payment_canada_cad,payment_to_income_percent,price_to_income_ratio_canada,risk_level,monthly_payment_minus_0_5pp_cad,monthly_payment_change_minus_0_5pp_cad,payment_to_income_minus_0_5pp_percent,monthly_payment_plus_0_5pp_cad,monthly_payment_change_plus_0_5pp_cad,payment_to_income_plus_0_5pp_percent,monthly_payment_plus_1_0pp_cad,monthly_payment_change_plus_1_0pp_cad,payment_to_income_plus_1_0pp_percent,monthly_payment_plus_2_0pp_cad,monthly_payment_change_plus_2_0pp_cad,payment_to_income_plus_2_0pp_percent,risk_level_plus_2_0pp,cpi_inflation_yoy_percent,unemployment_rate_percent,new_housing_price_index_canada_201612_100,new_housing_price_index_canada_yoy_percent,new_housing_price_index_toronto_201612_100,new_housing_price_index_toronto_yoy_percent,boc_policy_rate_monthly_average_percent
1988-08,1988-08-01,1988,62100.0,5175.0,371000.0,385000.0,296800.0,11.92,3108.44,60.07,5.97,High Risk,2999.53,-108.91,57.96,3218.47,110.03,62.19,3329.55,221.11,64.34,3554.6,446.16,68.69,High Risk,3.913,7.8,53.0,9.9585,55.0,16.2791,
1988-09,1988-09-01,1988,62100.0,5175.0,377300.0,399700.0,301840.0,12.16,3214.8,62.12,6.08,High Risk,3103.48,-111.32,59.97,3327.22,112.42,64.29,3440.67,225.87,66.49,3670.43,455.63,70.93,High Risk,4.058,7.8,53.9,10.6776,57.1,19.7065,
1988-10,1988-10-01,1988,62100.0,5175.0,380100.0,404600.0,304080.0,11.79,3155.56,60.98,6.12,High Risk,3044.3,-111.26,58.83,3267.99,112.43,63.15,3381.53,225.97,65.34,3611.61,456.05,69.79,High Risk,4.3353,7.8,54.3,11.0429,57.8,20.4167,
1988-11,1988-11-01,1988,62100.0,5175.0,385000.0,414400.0,308000.0,11.78,3193.97,61.72,6.2,High Risk,3081.3,-112.67,59.54,3307.83,113.86,63.92,3422.81,228.84,66.14,3655.82,461.85,70.64,High Risk,4.0288,7.8,55.0,12.0163,59.2,23.0769,
1988-12,1988-12-01,1988,62100.0,5175.0,390600.0,427000.0,312480.0,12.13,3321.17,64.18,6.29,High Risk,3206.01,-115.16,61.95,3437.49,116.32,66.42,3554.88,233.71,68.69,3792.63,471.46,73.29,High Risk,3.8793,7.5,55.8,13.6456,61.0,26.556,
1989-01,1989-01-01,1989,63100.0,5258.33,394100.0,433300.0,315280.0,12.24,3376.65,64.22,6.25,High Risk,3260.19,-116.46,62.0,3494.26,117.61,66.45,3612.93,236.28,68.71,3853.22,476.57,73.28,High Risk,4.3042,7.5,56.3,14.1988,61.9,28.4232,
1989-02,1989-02-01,1989,63100.0,5258.33,403900.0,448700.0,323120.0,12.23,3458.22,65.77,6.4,High Risk,3338.89,-119.33,63.5,3578.73,120.51,68.06,3700.33,242.11,70.37,3946.56,488.34,75.05,High Risk,4.5714,7.6,57.7,15.8635,64.1,31.0838,
1989-03,1989-03-01,1989,63100.0,5258.33,410200.0,461300.0,328160.0,12.41,3556.09,67.63,6.5,High Risk,3434.46,-121.63,65.31,3678.88,122.79,69.96,3802.77,246.68,72.32,4053.53,497.44,77.09,High Risk,4.5455,7.5,58.6,16.501,65.9,32.5956,
1989-04,1989-04-01,1989,63100.0,5258.33,413700.0,466200.0,330960.0,12.72,3663.08,69.66,6.56,High Risk,3539.67,-123.41,67.32,3787.61,124.53,72.03,3913.2,250.12,74.42,4167.27,504.19,79.25,High Risk,4.5326,7.8,59.1,15.4297,66.6,28.8201,
1989-05,1989-05-01,1989,63100.0,5258.33,415100.0,466900.0,332080.0,12.29,3568.91,67.87,6.58,High Risk,3446.13,-122.78,65.54,3692.9,123.99,70.23,3818.01,249.1,72.61,4071.3,502.39,77.43,High Risk,5.0704,7.7,59.3,14.2582,66.7,25.6121,
1989-06,1989-06-01,1989,63100.0,5258.33,417200.0,469000.0,333760.0,11.93,3497.99,66.52,6.61,High Risk,3375.5,-122.49,64.19,3621.74,123.75,68.88,3746.68,248.69,71.25,3999.8,501.81,76.07,High Risk,5.1966,7.5,59.6,13.9579,67.0,24.3043,
1989-07,1989-07-01,1989,63100.0,5258.33,418600.0,469000.0,334880.0,11.85,3489.98,66.37,6.63,High Risk,3367.28,-122.7,64.04,3613.95,123.97,68.73,3739.12,249.14,71.11,3992.76,502.78,75.93,High Risk,5.3073,7.5,59.8,13.9048,67.0,23.6162,
1989-08,1989-08-01,1989,63100.0,5258.33,418600.0,469000.0,334880.0,11.76,3467.79,65.95,6.63,High Risk,3345.34,-122.45,63.62,3591.54,123.75,68.3,3716.5,248.71,70.68,3969.76,501.97,75.49,High Risk,5.2999,7.3,59.8,12.8302,67.0,21.8182,
1989-09,1989-09-01,1989,63100.0,5258.33,420700.0,469700.0,336560.0,11.75,3482.72,66.23,6.67,High Risk,3359.68,-123.04,63.89,3607.06,124.34,68.6,3732.63,249.91,70.99,3987.11,504.39,75.82,High Risk,5.2925,7.3,60.1,11.5028,67.1,17.5131,
1989-10,1989-10-01,1989,63100.0,5258.33,422800.0,469700.0,338240.0,11.75,3500.1,66.56,6.7,High Risk,3376.45,-123.65,64.21,3625.07,124.97,68.94,3751.26,251.16,71.34,4007.01,506.91,76.2,High Risk,5.1247,7.2,60.4,11.2339,67.1,16.09,
1989-11,1989-11-01,1989,63100.0,5258.33,425600.0,471100.0,340480.0,11.75,3523.28,67.0,6.74,High Risk,3398.81,-124.47,64.64,3649.07,125.79,69.4,3776.1,252.82,71.81,4033.55,510.27,76.71,High Risk,5.2559,7.5,60.8,10.5455,67.3,13.6824,
1989-12,1989-12-01,1989,63100.0,5258.33,427700.0,471100.0,342160.0,11.95,3591.08,68.29,6.78,High Risk,3465.45,-125.63,65.9,3718.0,126.92,70.71,3846.12,255.04,73.14,4105.7,514.62,78.08,High Risk,5.2559,7.7,61.1,9.4982,67.3,10.3279,
1990-01,1990-01-01,1990,60500.0,5041.67,431900.0,470400.0,345520.0,12.01,3641.65,72.23,7.14,High Risk,3514.63,-127.02,69.71,3769.97,128.32,74.78,3899.5,257.85,77.35,4161.88,520.23,82.55,High Risk,5.5021,7.9,61.7,9.5915,67.2,8.5622,
1990-02,1990-02-01,1990,60500.0,5041.67,432600.0,468300.0,346080.0,12.42,3752.85,74.44,7.15,High Risk,3624.56,-128.29,71.89,3882.38,129.53,77.01,4013.05,260.2,79.6,4277.55,524.7,84.84,High Risk,5.4645,7.7,61.8,7.1057,66.9,4.3682,
1990-03,1990-03-01,1990,60500.0,5041.67,433300.0,467600.0,346640.0,12.92,3888.66,77.13,7.16,High Risk,3758.93,-129.73,74.56,4019.55,130.89,79.73,4151.51,262.85,82.34,4418.37,529.71,87.64,High Risk,5.2989,7.3,61.9,5.6314,66.8,1.3657,
1990-04,1990-04-01,1990,60500.0,5041.67,432600.0,463400.0,346080.0,13.67,4078.8,80.9,7.15,High Risk,3947.58,-131.22,78.3,4211.06,132.26,83.53,4344.28,265.48,86.17,4613.35,534.55,91.5,High Risk,5.0136,7.6,61.8,4.5685,66.2,-0.6006,
1990-05,1990-05-01,1990,60500.0,5041.67,430500.0,462000.0,344400.0,14.21,4201.18,83.33,7.12,High Risk,4069.49,-131.69,80.72,4333.83,132.65,85.96,4467.37,266.19,88.61,4736.85,535.67,93.95,High Risk,4.4236,7.8,61.5,3.7099,66.0,-1.0495,
1990-06,1990-06-01,1990,60500.0,5041.67,425600.0,450800.0,340480.0,14.03,4106.38,81.45,7.03,High Risk,3976.55,-129.83,78.87,4237.19,130.81,84.04,4368.9,262.52,86.66,4634.76,528.38,91.93,High Risk,4.4059,7.6,60.8,2.0134,64.4,-3.8806,
1990-07,1990-07-01,1990,60500.0,5041.67,422800.0,445900.0,338240.0,13.97,4063.84,80.61,6.99,High Risk,3934.97,-128.87,78.05,4193.67,129.83,83.18,4324.41,260.57,85.77,4588.34,524.5,91.01,High Risk,4.1114,7.9,60.4,1.0033,63.7,-4.9254,
1990-08,1990-08-01,1990,60500.0,5041.67,418600.0,439600.0,334880.0,13.56,3918.78,77.73,6.92,High Risk,3792.03,-126.75,75.21,4046.54,127.76,80.26,4175.25,256.47,82.81,4435.25,516.47,87.97,High Risk,4.106,8.1,59.8,0.0,62.8,-6.2687,
1990-09,1990-09-01,1990,60500.0,5041.67,413000.0,430500.0,330400.0,13.4,3826.22,75.89,6.83,High Risk,3701.51,-124.71,73.42,3951.96,125.74,78.39,4078.66,252.44,80.9,4334.66,508.44,85.98,High Risk,4.2328,8.5,59.0,-1.8303,61.5,-8.3458,
1990-10,1990-10-01,1990,60500.0,5041.67,410200.0,424200.0,328160.0,13.21,3753.09,74.44,6.78,High Risk,3629.63,-123.46,71.99,3877.6,124.51,76.91,4003.08,249.99,79.4,4256.71,503.62,84.43,High Risk,4.7431,8.8,58.6,-2.9801,60.6,-9.687,
1990-11,1990-11-01,1990,60500.0,5041.67,406000.0,415100.0,324800.0,13.04,3673.0,72.85,6.71,High Risk,3551.17,-121.83,70.44,3795.88,122.88,75.29,3919.76,246.76,77.75,4170.22,497.22,82.72,High Risk,5.1248,9.1,58.0,-4.6053,59.3,-11.8871,
1990-12,1990-12-01,1990,60500.0,5041.67,404600.0,413700.0,323680.0,12.49,3526.84,69.95,6.69,High Risk,3406.68,-120.16,67.57,3648.14,121.3,72.36,3770.5,243.66,74.79,4018.14,491.3,79.7,High Risk,4.9934,9.5,57.8,-5.401,59.1,-12.1842,
1991-01,1991-01-01,1991,57300.0,4775.0,398300.0,397600.0,318640.0,12.13,3386.64,70.92,6.95,High Risk,3269.21,-117.43,68.47,3505.25,118.61,73.41,3624.96,238.32,75.92,3867.39,480.75,80.99,High Risk,6.91,9.8,56.9,-7.7796,56.8,-15.4762,
1991-02,1991-02-01,1991,57300.0,4775.0,390600.0,378000.0,312480.0,11.58,3194.56,66.9,6.82,High Risk,3080.75,-113.81,64.52,3309.6,115.04,69.31,3425.81,231.25,71.74,3661.4,466.84,76.68,High Risk,6.2176,10.2,55.8,-9.7087,54.0,-19.2825,
1991-03,1991-03-01,1991,57300.0,4775.0,392000.0,377300.0,313600.0,11.45,3176.19,66.52,6.84,High Risk,3062.31,-113.88,64.13,3291.33,115.14,68.93,3407.66,231.47,71.36,3643.56,467.37,76.3,High Risk,6.1935,10.5,56.0,-9.5315,53.9,-19.3114,
1991-04,1991-04-01,1991,57300.0,4775.0,390600.0,375900.0,312480.0,11.27,3123.84,65.42,6.82,High Risk,3010.84,-113.0,63.05,3238.13,114.29,67.81,3353.63,229.79,70.23,3587.94,464.1,75.14,High Risk,6.1935,10.3,55.8,-9.7087,53.7,-18.8822,
1991-05,1991-05-01,1991,57300.0,4775.0,393400.0,380100.0,314720.0,11.23,3137.08,65.7,6.87,High Risk,3023.38,-113.7,63.32,3252.09,115.01,68.11,3368.32,231.24,70.54,3604.14,467.06,75.48,High Risk,6.1617,10.2,56.2,-8.6179,54.3,-17.7273,
1991-06,1991-06-01,1991,57300.0,4775.0,393400.0,380100.0,314720.0,11.24,3139.37,65.75,6.87,High Risk,3025.64,-113.73,63.36,3254.4,115.03,68.15,3370.66,231.29,70.59,3606.52,467.15,75.53,High Risk,6.266,10.5,56.2,-7.5658,54.3,-15.6832,
1991-07,1991-07-01,1991,57300.0,4775.0,394100.0,380100.0,315280.0,11.31,3161.01,66.2,6.88,High Risk,3046.89,-114.12,63.81,3276.43,115.42,68.62,3393.05,232.04,71.06,3629.63,468.62,76.01,High Risk,5.9873,10.5,56.3,-6.7881,54.3,-14.7567,
1991-08,1991-08-01,1991,57300.0,4775.0,393400.0,378000.0,314720.0,11.47,3192.13,66.85,6.87,High Risk,3077.79,-114.34,64.46,3307.73,115.6,69.27,3424.52,232.39,71.72,3661.35,469.22,76.68,High Risk,5.9796,10.5,56.2,-6.0201,54.0,-14.0127,
1991-09,1991-09-01,1991,57300.0,4775.0,393400.0,378000.0,314720.0,11.38,3171.45,66.42,6.87,High Risk,3057.35,-114.1,64.03,3286.83,115.38,68.83,3403.41,231.96,71.28,3639.87,468.42,76.23,High Risk,5.4569,10.3,56.2,-4.7458,54.0,-12.1951,
1991-10,1991-10-01,1991,57300.0,4775.0,393400.0,377300.0,314720.0,10.84,3048.28,63.84,6.87,High Risk,2935.64,-112.64,61.48,3162.28,114.0,66.23,3277.56,229.28,68.64,3511.66,463.38,73.54,High Risk,4.4025,10.3,56.2,-4.0956,53.9,-11.0561,
1991-11,1991-11-01,1991,57300.0,4775.0,391300.0,371700.0,313040.0,10.14,2875.55,60.22,6.83,High Risk,2765.55,-110.0,57.92,2987.02,111.47,62.56,3099.88,224.33,64.92,3329.44,453.89,69.73,High Risk,4.125,10.4,55.9,-3.6207,53.1,-10.4553,
1991-12,1991-12-01,1991,57300.0,4775.0,391300.0,372400.0,313040.0,9.84,2809.37,58.83,6.83,High Risk,2700.28,-109.09,56.55,2919.97,110.6,61.15,3032.0,222.63,63.5,3260.06,450.69,68.27,High Risk,3.7547,10.3,55.9,-3.2872,53.2,-9.9831,
1992-01,1992-01-01,1992,57800.0,4816.67,390600.0,371000.0,312480.0,9.71,2775.88,57.63,6.76,High Risk,2667.4,-108.48,55.38,2885.9,110.02,59.91,2997.37,221.49,62.23,3224.35,448.47,66.94,High Risk,1.5854,10.4,55.8,-1.9332,53.0,-6.6901,
1992-02,1992-02-01,1992,57800.0,4816.67,390600.0,364700.0,312480.0,9.68,2769.33,57.49,6.76,High Risk,2660.94,-108.39,55.24,2879.25,109.92,59.78,2990.64,221.31,62.09,3217.47,448.14,66.8,High Risk,1.5854,10.5,55.8,0.0,52.1,-3.5185,
1992-03,1992-03-01,1992,57800.0,4816.67,391300.0,364700.0,313040.0,10.06,2857.85,59.33,6.77,High Risk,2748.09,-109.76,57.05,2969.09,111.24,61.64,3081.73,223.88,63.98,3310.9,453.05,68.74,High Risk,1.5796,10.9,55.9,-0.1786,52.1,-3.3395,
1992-04,1992-04-01,1992,57800.0,4816.67,392000.0,364700.0,313600.0,10.37,2931.88,60.87,6.78,High Risk,2821.0,-110.88,58.57,3044.21,112.33,63.2,3157.88,226.0,65.56,3388.97,457.09,70.36,High Risk,1.7011,10.7,56.0,0.3584,52.1,-2.9795,
1992-05,1992-05-01,1992,57800.0,4816.67,392000.0,363300.0,313600.0,10.14,2880.69,59.81,6.78,High Risk,2770.49,-110.2,57.52,2992.37,111.68,62.13,3105.43,224.74,64.47,3335.4,454.71,69.25,High Risk,1.3301,10.9,56.0,-0.3559,51.9,-4.4199,
1992-06,1992-06-01,1992,57800.0,4816.67,393400.0,363300.0,314720.0,9.72,2797.98,58.09,6.81,High Risk,2688.69,-109.29,55.82,2908.82,110.84,60.39,3021.12,223.14,62.72,3249.78,451.8,67.47,High Risk,1.083,11.4,56.2,0.0,51.9,-4.4199,
1992-07,1992-07-01,1992,57800.0,4816.67,394100.0,361900.0,315280.0,9.26,2702.18,56.1,6.82,High Risk,2594.2,-107.98,53.86,2811.79,109.61,58.38,2922.94,220.76,60.68,3149.54,447.36,65.39,High Risk,1.2019,11.3,56.3,0.0,51.7,-4.7882,
1992-08,1992-08-01,1992,57800.0,4816.67,394100.0,361200.0,315280.0,8.72,2585.63,53.68,6.82,High Risk,2479.51,-106.12,51.48,2693.48,107.85,55.92,2802.96,217.33,58.19,3026.49,440.86,62.83,High Risk,1.0804,11.7,56.3,0.1779,51.6,-4.4444,
1992-09,1992-09-01,1992,57800.0,4816.67,393400.0,358400.0,314720.0,8.54,2542.7,52.79,6.81,High Risk,2437.41,-105.29,50.6,2649.74,107.04,55.01,2758.45,215.75,57.27,2980.52,437.82,61.88,High Risk,1.3237,11.6,56.2,0.0,51.2,-5.1852,
1992-10,1992-10-01,1992,57800.0,4816.67,394100.0,358400.0,315280.0,9.23,2695.65,55.97,6.82,High Risk,2587.77,-107.88,53.73,2805.16,109.51,58.24,2916.23,220.58,60.54,3142.67,447.02,65.25,High Risk,1.5663,11.4,56.3,0.1779,51.2,-5.0093,
1992-11,1992-11-01,1992,57800.0,4816.67,394100.0,357700.0,315280.0,9.33,2717.43,56.42,6.82,High Risk,2609.21,-108.22,54.17,2827.26,109.83,58.7,2938.62,221.19,61.01,3165.61,448.18,65.72,High Risk,1.6807,12.1,56.3,0.7156,51.1,-3.7665,
1992-12,1992-12-01,1992,57800.0,4816.67,394100.0,357000.0,315280.0,9.48,2750.21,57.1,6.82,High Risk,2641.5,-108.71,54.84,2860.51,110.3,59.39,2972.31,222.1,61.71,3200.11,449.9,66.44,High Risk,2.1713,11.7,56.3,0.7156,51.0,-4.1353,
1993-01,1993-01-01,1993,56400.0,4700.0,393400.0,357000.0,314720.0,9.47,2743.14,58.36,6.98,High Risk,2634.66,-108.48,56.06,2853.21,110.07,60.71,2964.79,221.65,63.08,3192.13,448.99,67.92,High Risk,2.0408,11.2,56.2,0.7168,51.0,-3.7736,
1993-02,1993-02-01,1993,56400.0,4700.0,394800.0,354200.0,315840.0,9.44,2746.32,58.43,7.0,High Risk,2637.55,-108.77,56.12,2856.69,110.37,60.78,2968.58,222.26,63.16,3196.57,450.25,68.01,High Risk,2.401,11.0,56.4,1.0753,50.6,-2.8791,
1993-03,1993-03-01,1993,56400.0,4700.0,396900.0,354200.0,317520.0,8.97,2658.1,56.56,7.04,High Risk,2550.34,-107.76,54.26,2767.54,109.44,58.88,2878.59,220.49,61.25,3105.17,447.07,66.07,High Risk,1.9139,11.2,56.7,1.4311,50.6,-2.8791,
1993-04,1993-04-01,1993,56400.0,4700.0,399000.0,353500.0,319200.0,8.89,2654.71,56.48,7.07,High Risk,2546.67,-108.04,54.18,2764.47,109.76,58.82,2875.86,221.15,61.19,3103.17,448.46,66.02,High Risk,1.7921,11.6,57.0,1.7857,50.5,-3.071,
1993-05,1993-05-01,1993,56400.0,4700.0,397600.0,350700.0,318080.0,8.88,2643.23,56.24,7.05,High Risk,2535.6,-107.63,53.95,2752.57,109.34,58.57,2863.53,220.3,60.93,3089.99,446.76,65.74,High Risk,1.9093,11.6,56.8,1.4286,50.1,-3.4682,
1993-06,1993-06-01,1993,56400.0,4700.0,398300.0,354900.0,318640.0,8.86,2643.53,56.25,7.06,High Risk,2535.78,-107.75,53.95,2753.0,109.47,58.57,2864.1,220.57,60.94,3090.83,447.3,65.76,High Risk,1.6667,11.7,56.9,1.2456,50.7,-2.3121,
1993-07,1993-07-01,1993,56400.0,4700.0,399000.0,352100.0,319200.0,8.68,2609.12,55.51,7.07,High Risk,2501.82,-107.3,53.23,2718.17,109.05,57.83,2828.88,219.76,60.19,3054.96,445.84,65.0,High Risk,1.6627,11.6,57.0,1.2433,50.3,-2.7079,
1993-08,1993-08-01,1993,56400.0,4700.0,399700.0,353500.0,319760.0,8.58,2592.06,55.15,7.09,High Risk,2484.93,-107.13,52.87,2700.95,108.89,57.47,2811.54,219.48,59.82,3037.4,445.34,64.63,High Risk,1.7815,11.2,57.1,1.421,50.5,-2.1318,
1993-09,1993-09-01,1993,56400.0,4700.0,399700.0,354200.0,319760.0,8.57,2589.9,55.1,7.09,High Risk,2482.81,-107.09,52.83,2698.76,108.86,57.42,2809.31,219.41,59.77,3035.12,445.22,64.58,High Risk,1.7815,11.5,57.1,1.6014,50.6,-1.1719,
1993-10,1993-10-01,1993,56400.0,4700.0,399000.0,352100.0,319200.0,8.55,2581.05,54.92,7.07,High Risk,2474.22,-106.83,52.64,2689.65,108.6,57.23,2799.94,218.89,59.57,3025.23,444.18,64.37,High Risk,1.898,11.3,57.0,1.2433,50.3,-1.7578,
1993-11,1993-11-01,1993,56400.0,4700.0,399000.0,351400.0,319200.0,7.84,2429.9,51.7,7.07,High Risk,2325.74,-104.16,49.48,2535.96,106.06,53.96,2643.83,213.93,56.25,2864.65,434.75,60.95,High Risk,1.889,11.2,57.0,1.2433,50.2,-1.7613,
1993-12,1993-12-01,1993,56400.0,4700.0,398300.0,351400.0,318640.0,7.71,2398.42,51.03,7.06,High Risk,2294.95,-103.47,48.83,2503.81,105.39,53.27,2611.02,212.6,55.55,2830.6,432.18,60.23,High Risk,1.6529,11.4,56.9,1.0657,50.2,-1.5686,
1994-01,1994-01-01,1994,56800.0,4733.33,399000.0,350700.0,319200.0,7.33,2323.68,49.09,7.02,High Risk,2221.54,-102.14,46.93,2427.8,104.12,51.29,2533.82,210.14,53.53,2751.21,427.53,58.12,High Risk,1.2941,11.4,57.0,1.4235,50.1,-1.7647,
1994-02,1994-02-01,1994,56800.0,4733.33,398300.0,350000.0,318640.0,7.2,2292.9,48.44,7.01,High Risk,2191.47,-101.43,46.3,2396.33,103.43,50.63,2501.68,208.78,52.85,2717.79,424.89,57.42,High Risk,0.1172,11.1,56.9,0.8865,50.0,-1.1858,
1994-03,1994-03-01,1994,56800.0,4733.33,398300.0,350700.0,318640.0,7.89,2436.14,51.47,7.01,High Risk,2331.97,-104.17,49.27,2542.2,106.06,53.71,2650.05,213.91,55.99,2870.81,434.67,60.65,High Risk,0.2347,10.6,56.9,0.3527,50.1,-0.9881,
1994-04,1994-04-01,1994,56800.0,4733.33,398300.0,350700.0,318640.0,9.43,2768.46,58.49,7.01,High Risk,2658.76,-109.7,56.17,2879.78,111.32,60.84,2992.62,224.16,63.22,3222.58,454.12,68.08,High Risk,0.2347,10.9,56.9,-0.1754,50.1,-0.7921,
1994-05,1994-05-01,1994,56800.0,4733.33,398300.0,350700.0,318640.0,9.48,2779.52,58.72,7.01,High Risk,2669.65,-109.87,56.4,2890.99,111.47,61.08,3003.99,224.47,63.46,3234.22,454.7,68.33,High Risk,-0.2342,10.7,56.9,0.1761,50.1,0.0,
1994-06,1994-06-01,1994,56800.0,4733.33,399000.0,352800.0,319200.0,9.8,2855.69,60.33,7.02,High Risk,2744.59,-111.1,57.98,2968.35,112.66,62.71,3082.48,226.79,65.12,3314.81,459.12,70.03,High Risk,0.0,10.3,57.0,0.1757,50.4,-0.5917,
1994-07,1994-07-01,1994,56800.0,4733.33,398300.0,352800.0,318640.0,10.69,3051.88,64.48,7.01,High Risk,2938.27,-113.61,62.08,3166.9,115.02,66.91,3283.24,231.36,69.36,3519.56,467.68,74.36,High Risk,0.1168,10.1,56.9,-0.1754,50.4,0.1988,
1994-08,1994-08-01,1994,56800.0,4733.33,399000.0,353500.0,319200.0,10.33,2975.16,62.86,7.02,High Risk,2862.41,-112.75,60.47,3089.37,114.21,65.27,3204.97,229.81,67.71,3439.98,464.82,72.68,High Risk,0.1167,10.2,57.0,-0.1751,50.5,0.0,
1994-09,1994-09-01,1994,56800.0,4733.33,399000.0,354200.0,319200.0,10.01,2902.82,61.33,7.02,High Risk,2791.06,-111.76,58.97,3016.11,113.29,63.72,3130.83,228.01,66.14,3364.25,461.43,71.08,High Risk,0.2334,10.1,57.0,-0.1751,50.6,0.0,
1994-10,1994-10-01,1994,56800.0,4733.33,398300.0,354900.0,318640.0,9.84,2859.62,60.41,7.01,High Risk,2748.59,-111.03,58.07,2972.2,112.58,62.79,3086.24,226.62,65.2,3318.38,458.76,70.11,High Risk,-0.2328,10.0,56.9,-0.1754,50.7,0.7952,
1994-11,1994-11-01,1994,56800.0,4733.33,397600.0,353500.0,318080.0,9.85,2856.83,60.36,7.0,High Risk,2745.96,-110.87,58.01,2969.24,112.41,62.73,3083.11,226.28,65.14,3314.89,458.06,70.03,High Risk,-0.1159,9.7,56.8,-0.3509,50.5,0.5976,
1994-12,1994-12-01,1994,56800.0,4733.33,397600.0,353500.0,318080.0,10.25,2946.64,62.25,7.0,High Risk,2834.53,-112.11,59.88,3060.22,113.58,64.65,3175.2,228.56,67.08,3409.0,462.36,72.02,High Risk,0.2323,9.6,56.8,-0.1757,50.5,0.5976,
1995-01,1995-01-01,1995,56700.0,4725.0,397600.0,354200.0,318080.0,10.6,3026.0,64.04,7.01,High Risk,2912.85,-113.15,61.65,3140.57,114.57,66.47,3256.47,230.47,68.92,3491.96,465.96,73.9,High Risk,0.5807,9.6,56.8,-0.3509,50.6,0.998,
1995-02,1995-02-01,1995,56700.0,4725.0,396900.0,356300.0,317520.0,10.48,2993.43,63.35,7.0,High Risk,2880.83,-112.6,60.97,3107.47,114.04,65.77,3222.85,229.42,68.21,3457.35,463.92,73.17,High Risk,1.8735,9.6,56.7,-0.3515,50.9,1.8,
1995-03,1995-03-01,1995,56700.0,4725.0,396200.0,357000.0,316960.0,9.93,2864.59,60.63,6.99,High Risk,2753.86,-110.73,58.28,2976.85,112.26,63.0,3090.54,225.95,65.41,3321.92,457.33,70.31,High Risk,2.1077,9.7,56.6,-0.5272,51.0,1.7964,
1995-04,1995-04-01,1995,56700.0,4725.0,395500.0,356300.0,316400.0,9.66,2799.65,59.25,6.98,High Risk,2689.97,-109.68,56.93,2910.89,111.24,61.61,3023.62,223.97,63.99,3253.19,453.54,68.85,High Risk,2.459,9.5,56.5,-0.703,50.9,1.5968,
1995-05,1995-05-01,1995,56700.0,4725.0,394800.0,355600.0,315840.0,8.98,2646.19,56.0,6.96,High Risk,2538.97,-107.22,53.73,2755.09,108.9,58.31,2865.59,219.4,60.65,3091.02,444.83,65.42,High Risk,2.9343,9.5,56.4,-0.8787,50.8,1.3972,
1995-06,1995-06-01,1995,56700.0,4725.0,394100.0,353500.0,315280.0,8.67,2574.94,54.5,6.95,High Risk,2468.99,-105.95,52.25,2682.62,107.68,56.78,2791.94,217.0,59.09,3015.18,440.24,63.81,High Risk,2.6932,9.5,56.3,-1.2281,50.5,0.1984,
1995-07,1995-07-01,1995,56700.0,4725.0,393400.0,354900.0,314720.0,8.54,2542.7,53.81,6.94,High Risk,2437.41,-105.29,51.59,2649.74,107.04,56.08,2758.45,215.75,58.38,2980.52,437.82,63.08,High Risk,2.5671,9.6,56.2,-1.2302,50.7,0.5952,
1995-08,1995-08-01,1995,56700.0,4725.0,393400.0,354900.0,314720.0,8.94,2628.2,55.62,6.94,High Risk,2521.5,-106.7,53.37,2736.58,108.38,57.92,2846.56,218.36,60.24,3070.97,442.77,64.99,High Risk,2.2145,9.5,56.2,-1.4035,50.7,0.396,
1995-09,1995-09-01,1995,56700.0,4725.0,393400.0,354900.0,314720.0,8.95,2630.35,55.67,6.94,High Risk,2523.62,-106.73,53.41,2738.77,108.42,57.96,2848.78,218.43,60.29,3073.24,442.89,65.04,High Risk,2.2119,9.2,56.2,-1.4035,50.7,0.1976,
1995-10,1995-10-01,1995,56700.0,4725.0,391300.0,353500.0,313040.0,8.75,2573.64,54.47,6.9,High Risk,2468.16,-105.48,52.24,2680.82,107.18,56.74,2789.62,215.98,59.04,3011.74,438.1,63.74,High Risk,2.3337,9.3,55.9,-1.7575,50.5,-0.3945,
1995-11,1995-11-01,1995,56700.0,4725.0,389200.0,352100.0,311360.0,8.66,2540.82,53.77,6.86,High Risk,2436.22,-104.6,51.56,2647.12,106.3,56.02,2755.05,214.23,58.31,2975.46,434.64,62.97,High Risk,2.0882,9.2,55.6,-2.1127,50.3,-0.396,
1995-12,1995-12-01,1995,56700.0,4725.0,389900.0,353500.0,311920.0,8.46,2503.26,52.98,6.88,High Risk,2399.19,-104.07,50.78,2609.08,105.82,55.22,2716.57,213.31,57.49,2936.19,432.93,62.14,High Risk,1.7381,9.4,55.7,-1.9366,50.5,0.0,
1996-01,1996-01-01,1996,55800.0,4650.0,389200.0,354200.0,311360.0,8.02,2407.25,51.77,6.97,High Risk,2304.98,-102.27,49.57,2511.35,104.1,54.01,2617.19,209.94,56.28,2833.72,426.47,60.94,High Risk,1.6166,9.4,55.6,-2.1127,50.6,0.0,
